playerID,Seasons,Wins,Losses,Games,Pitch_Starts,Complete_Games,Shutouts,Saves,Outs_Pitched,Hits,Earned_Runs,Home_Runs,Walks,Strikeouts,Batters_Faced,Games_Finished,Runs_Allowed
bogusbr01,1,0,0,1,0,0,0,0,3,3,2,1,0,0,7.0,1,2
bohanbr01,14,54,60,304,157,8,2,2,3348,1229,643,142,489,671,4993.0,26,706
bohenpa01,2,0,1,2,1,1,0,0,27,5,3,0,4,5,35.0,1,3
bohnch01,1,1,1,2,2,2,0,0,54,21,6,0,3,1,80.0,0,8
bohnejo01,1,0,0,3,3,0,0,0,35,11,9,4,7,4,53.0,0,9
boitada01,5,2,2,51,0,0,0,0,214,86,45,15,28,52,327.0,18,47
bokeldi01,3,3,4,34,1,0,0,3,204,73,37,2,38,27,313.0,16,49
bokinjo01,1,0,2,5,1,0,0,0,25,15,8,0,6,5,44.0,1,8
bolanbe01,7,68,53,209,119,59,10,12,3186,925,383,13,432,364,4324.0,52,460
bolanro01,3,0,4,10,5,0,0,0,89,29,19,5,17,31,134.0,0,21
boldebi01,1,0,1,3,1,0,0,0,36,17,7,0,4,4,56.0,0,7
bolenst01,4,3,13,41,17,3,0,0,417,170,94,7,84,72,656.0,13,102
bolinbo01,15,88,75,495,164,32,10,50,4728,1364,596,164,597,1175,6671.0,161,687
bollogr01,2,0,1,18,1,0,0,0,89,19,11,5,12,20,120.0,7,13
bolsimi01,4,8,19,48,41,0,0,0,692,251,126,34,98,210,1022.0,2,138
boltoro01,2,2,8,17,11,0,0,0,193,88,55,8,30,27,306.0,2,63
boltoto01,10,31,34,209,56,3,0,1,1621,614,274,46,244,336,2426.0,40,297
bombama01,4,16,18,74,45,2,1,0,943,367,156,34,110,124,1385.0,8,169
bondeje01,11,69,81,225,200,6,2,0,3693,1303,672,154,431,961,5349.0,5,727
bondto01,12,234,163,417,408,386,42,0,10886,3765,862,50,193,972,15082.0,13,1931
bonesri01,15,63,82,375,164,11,1,1,3835,1422,689,167,464,564,5634.0,58,754
bonetju01,3,6,14,46,16,7,0,1,519,234,116,14,77,50,805.0,20,127
boneyha01,1,0,0,3,0,0,0,0,12,4,1,0,2,0,17.0,3,1
bongju01,3,7,4,48,4,0,0,1,235,81,45,11,43,62,349.0,14,50
bonhabi01,10,75,83,300,214,27,4,11,4462,1512,662,98,636,985,6484.0,33,743
bonhati01,10,103,72,231,193,110,21,9,4653,1501,528,117,287,478,6284.0,27,580
bonikjo01,1,5,7,30,13,3,0,2,299,95,43,6,38,45,418.0,8,47
bonilbo01,1,0,0,1,0,0,0,0,3,3,2,1,1,0,6.0,1,2
bonilli01,2,4,3,15,7,1,0,0,172,55,40,10,34,45,255.0,0,41
bonined01,3,7,3,62,10,0,0,0,387,160,68,17,39,54,565.0,16,75
bonnebi01,1,0,1,2,1,0,0,0,21,11,6,0,5,1,38.0,0,6
bonogu01,1,0,2,4,1,0,0,0,37,17,12,0,6,4,60.0,2,13
bonsebo01,6,19,25,111,60,0,0,0,1250,475,240,63,133,334,1835.0,13,262
bookech01,5,0,1,17,0,0,0,0,34,17,18,7,9,10,58.0,4,19
bookegr01,10,5,7,161,4,0,0,1,792,278,114,22,118,119,1159.0,60,136
boolere01,1,0,1,4,1,0,0,0,68,20,5,0,8,6,94.0,3,12
booneda01,4,8,13,42,16,6,2,0,487,205,92,6,62,25,738.0,13,110
booneda02,5,2,1,61,1,0,0,4,305,103,38,6,31,57,421.0,16,42
boonege01,1,0,0,4,1,0,0,1,45,15,13,0,9,4,69.0,3,15
bootcch01,7,3,7,91,3,0,0,1,445,180,108,19,66,106,684.0,33,112
bootham01,2,1,8,15,9,6,0,0,287,136,44,1,13,18,449.0,5,93
boothed01,1,0,0,1,0,0,0,0,15,16,6,0,0,0,34.0,1,10
boozejo01,7,14,16,171,22,3,0,15,1183,414,179,42,139,282,1690.0,62,203
borbope01,14,69,39,593,4,0,0,80,3080,1098,401,63,251,409,4326.0,278,436
borbope02,11,16,16,368,0,0,0,6,813,259,141,33,134,224,1211.0,83,154
borchge01,2,4,5,11,11,7,1,0,203,68,28,2,32,26,308.0,0,47
bordejo01,2,13,16,36,31,23,4,1,853,304,81,4,58,43,1249.0,6,185
bordiri01,9,20,20,173,17,0,0,10,1114,383,179,42,121,247,1606.0,59,196
bordlbi01,1,2,3,8,6,0,0,0,92,34,16,3,21,11,141.0,0,19
borispa01,1,1,2,23,0,0,0,0,149,46,22,8,19,30,215.0,12,24
borkfr01,1,2,2,33,2,0,0,2,126,51,19,6,11,31,185.0,10,22
borkoda01,7,13,20,181,21,0,0,1,1039,392,226,48,148,265,1564.0,46,243
borlato01,2,0,4,27,4,0,0,3,156,70,39,4,23,32,242.0,13,42
borlato02,11,11,9,207,0,0,0,8,809,263,125,23,146,211,1217.0,54,144
borowha01,17,108,82,314,214,94,16,7,5151,1660,668,108,623,690,7265.0,53,769
borowjo01,16,22,34,423,1,0,0,131,1363,450,211,53,177,372,1968.0,268,222
borucry01,4,8,9,64,19,0,0,0,434,141,68,15,62,115,626.0,7,77
boscawi01,1,1,1,6,1,0,0,0,46,15,11,2,7,8,67.0,2,11
boshebu01,4,3,3,128,1,0,0,0,319,105,53,13,35,104,459.0,17,59
bosioch01,11,94,93,309,246,39,9,9,5130,1742,753,162,481,1059,7225.0,32,835
boskish01,14,49,63,217,132,4,0,1,2611,982,497,133,292,494,3854.0,24,540
bosmadi01,15,82,85,306,229,29,10,2,4773,1594,648,149,412,757,6643.0,26,736
bosseme01,1,2,0,7,2,0,0,0,48,9,6,0,17,3,74.0,3,6
bostiak01,1,0,0,1,0,0,0,0,3,0,0,0,1,0,4.0,1,0
boswean01,3,3,4,11,7,6,0,0,192,85,42,2,41,30,317.0,4,67
bosweda01,10,68,56,205,151,37,6,0,3196,858,417,110,481,882,4487.0,13,462
botelde01,2,3,4,19,11,1,0,0,204,77,37,12,31,35,303.0,3,38
bottari01,12,33,42,562,0,0,0,116,1886,561,279,71,316,575,2730.0,301,298
botteke01,15,46,49,292,116,2,1,10,2735,950,460,123,385,566,4006.0,49,506
bottira01,2,2,3,18,7,0,0,0,168,86,46,7,28,34,276.0,5,50
botzbo01,1,2,1,35,0,0,0,2,189,71,24,7,11,24,268.0,13,30
bouchde01,6,6,11,35,26,0,0,0,438,170,88,28,54,77,649.0,3,93
bouldca01,4,3,8,27,10,1,0,0,215,96,49,5,30,36,342.0,6,57
boultja01,3,8,14,42,17,12,0,0,667,229,73,10,58,78,918.0,19,122
bourgst01,1,1,3,15,5,0,0,0,120,60,28,4,21,17,198.0,4,35
bourqja01,2,1,0,7,0,0,0,0,14,6,7,1,7,1,25.0,3,7
boutoji01,12,62,63,304,144,34,11,6,3716,1131,492,127,435,720,5200.0,57,566
boveemi01,1,0,0,3,0,0,0,0,10,3,2,1,1,5,14.0,3,2
bowdebe01,1,3,2,39,0,0,0,0,107,44,26,6,21,42,177.0,9,30
bowdemi01,8,3,5,103,2,0,0,0,401,133,67,16,54,100,576.0,44,67
bowency01,1,0,1,2,1,1,0,0,36,12,8,0,9,3,58.0,1,13
bowenry01,5,17,28,64,60,3,1,0,978,350,192,35,184,216,1484.0,2,208
bowerce01,2,0,1,19,0,0,0,0,62,23,17,6,11,23,95.0,13,19
bowerfr01,1,0,0,1,0,0,0,0,3,3,1,0,1,0,8.0,1,4
bowersh01,1,0,3,5,5,0,0,0,57,27,17,2,8,7,92.0,0,20
bowerst01,2,2,1,15,2,1,0,0,88,36,15,2,19,5,143.0,10,21
bowiemi01,8,8,13,88,19,0,0,0,469,183,107,20,81,111,719.0,15,110
bowlebr01,3,2,1,24,0,0,0,0,92,25,11,1,17,25,138.0,9,15
bowlech01,2,1,4,10,6,3,0,0,154,52,25,3,27,17,226.0,4,29
bowleem01,1,0,0,1,0,0,0,0,3,2,3,0,1,0,6.0,0,3
bowlegr01,2,0,1,17,3,1,0,0,125,55,32,2,27,17,200.0,9,38
bowmaab01,2,2,8,24,11,2,1,0,222,75,39,0,48,27,323.0,12,49
bowmabo01,4,26,17,109,38,13,2,10,1095,360,155,27,139,146,1567.0,35,175
bowmabo02,1,0,1,5,0,0,0,0,18,5,4,1,5,0,27.0,4,5
bowmajo01,13,77,96,298,184,74,5,11,4397,1656,717,102,484,502,6494.0,72,837
bowmama01,4,7,13,183,0,0,0,2,544,167,81,14,62,149,774.0,37,91
bowmaro01,5,2,11,50,12,0,0,0,353,137,76,14,71,75,564.0,18,85
bowmasu01,4,4,10,18,16,14,0,0,440,184,85,1,89,46,726.0,2,151
bowsfte01,9,37,39,215,86,12,4,6,1987,699,320,63,259,326,2920.0,51,369
bowyetr01,1,0,1,8,0,0,0,0,29,10,6,3,3,12,42.0,5,6
boxbebr01,10,27,34,414,0,0,0,81,1181,305,154,54,195,496,1669.0,152,170
boydbi01,1,0,0,1,0,0,0,0,5,4,0,0,0,0,9.0,1,3
boydga01,1,0,2,8,3,0,0,0,33,8,11,1,14,9,55.0,1,11
boydja01,3,3,16,22,18,13,0,0,431,214,112,2,69,27,716.0,4,164
boydja02,5,5,2,113,0,0,0,0,400,128,85,16,75,97,601.0,34,93
boydma01,9,37,62,149,145,2,1,0,2353,793,432,142,248,759,3374.0,1,456
boydoi01,12,78,77,214,207,43,10,0,4169,1427,624,166,368,799,5831.0,4,680
boydra01,2,2,4,10,6,4,0,1,175,50,20,0,24,26,250.0,4,32
boyerbl01,17,17,27,447,0,0,0,5,1405,505,237,38,165,292,2026.0,119,269
boyercl01,5,20,23,112,48,13,3,2,1187,393,208,56,218,198,1759.0,27,235
boyleha01,2,0,4,11,2,1,0,1,98,35,21,2,31,19,166.0,9,31
boylehe01,6,89,111,207,199,189,10,1,5269,1740,597,46,378,602,7447.0,8,983
bozema01,1,0,2,25,0,0,0,1,97,47,28,5,25,19,165.0,8,29
brabege01,5,35,43,151,80,15,4,6,1863,570,293,54,282,440,2672.0,29,325
brachbr01,15,38,29,531,0,0,0,34,1658,475,218,57,264,589,2351.0,143,246
brachsi01,5,2,2,92,0,0,0,1,269,85,48,17,33,94,390.0,31,52
brackan01,1,0,0,3,0,0,0,0,7,1,0,0,3,0,13.0,1,0
brackja01,1,4,8,12,12,12,0,0,300,137,69,4,31,18,467.0,0,94
brackjo01,1,0,1,7,1,0,0,0,102,37,21,4,16,11,144.0,5,32
braddza01,2,1,3,71,0,0,0,0,153,45,25,3,30,59,233.0,8,26
bradeda01,5,26,36,94,79,5,2,0,1474,510,227,45,141,305,2076.0,8,248
bradedo01,1,0,2,3,1,0,0,0,7,6,5,0,3,2,18.0,1,7
bradfbi01,1,0,0,1,0,0,0,0,6,2,2,2,1,0,9.0,1,2
bradfch01,14,36,28,561,0,0,0,11,1547,527,187,28,137,313,2180.0,115,214
bradfch02,3,7,0,86,0,0,0,1,312,102,45,18,31,76,443.0,28,49
bradfla01,4,6,4,104,0,0,0,7,311,89,29,5,44,58,436.0,44,39
bradlar01,9,30,28,308,35,0,0,30,1389,442,200,43,191,465,1999.0,74,211
bradlbe01,1,0,0,6,0,0,0,0,25,14,6,1,4,3,40.0,2,7
bradlbi01,1,0,0,1,0,0,0,0,3,4,0,0,0,0,7.0,0,3
bradlfo01,1,9,10,22,21,16,1,1,520,201,48,1,16,16,779.0,1,116
bradlfr01,2,0,0,9,1,0,0,0,53,15,11,2,7,2,78.0,4,15
bradlge01,11,171,151,347,325,302,33,2,8820,3009,795,45,196,671,12377.0,23,1696
bradlhe01,3,1,4,24,7,3,1,0,223,87,49,3,25,20,327.0,5,53
bradlje01,1,1,1,6,0,0,0,0,21,7,4,0,6,4,33.0,1,4
bradlry01,1,2,1,5,1,0,0,0,38,12,8,2,9,13,59.0,1,9
bradlto01,7,55,61,183,151,27,10,2,3053,999,421,86,311,691,4325.0,7,484
bradsjo01,1,0,0,2,0,0,0,0,12,3,2,0,4,1,20.0,1,3
bradybi01,1,0,0,1,0,0,0,0,3,2,0,0,0,0,4.0,1,0
bradyji01,1,0,0,6,0,0,0,0,19,15,20,3,11,3,43.0,3,21
bradyki01,5,3,2,8,5,4,1,0,149,64,17,0,10,20,215.0,3,21
bradymi01,1,0,0,16,0,0,0,0,95,33,20,7,6,24,136.0,12,22
bradyne01,3,2,3,24,5,2,0,1,244,88,38,4,32,22,363.0,15,49
braggdi01,1,1,2,4,3,2,0,0,96,44,17,1,15,1,152.0,0,28
brainas01,6,24,53,85,82,77,0,0,2099,1109,342,6,78,25,3625.0,4,917
braital01,1,0,0,2,0,0,0,0,9,0,0,0,0,2,0.0,1,0
brameer01,5,52,37,142,92,62,3,1,2375,946,419,63,232,188,3504.0,33,492
brancha01,1,0,1,1,1,0,0,0,15,5,3,1,5,2,24.0,0,3
brancno01,2,5,2,37,0,0,0,4,188,55,26,5,42,41,275.0,28,31
brancra01,16,88,68,322,188,71,12,19,4452,1372,625,149,663,829,6372.0,74,702
brancro01,1,0,1,2,2,0,0,0,34,12,10,2,7,6,52.0,0,11
brandbi01,3,5,3,34,7,1,0,0,242,85,32,4,27,21,355.0,13,38
brandbu01,9,28,37,228,43,7,2,13,1770,556,265,59,275,354,2569.0,83,311
brandch01,3,3,1,32,4,2,0,3,324,101,25,0,29,44,415.0,20,53
branded01,11,121,146,378,278,150,18,17,6805,2342,974,134,778,877,9721.0,69,1084
brandma01,5,5,8,97,0,0,0,0,433,161,72,16,56,121,647.0,23,78
brantcl01,2,4,8,34,14,0,0,0,324,97,51,6,77,57,493.0,6,57
brantje01,14,43,46,615,18,0,0,172,2578,754,324,105,366,728,3644.0,379,348
brantro01,1,0,0,1,0,0,0,0,3,1,1,1,0,0,4.0,1,1
brashki01,1,1,0,3,0,0,0,0,24,8,4,0,2,5,34.0,2,7
brasiry01,5,6,5,141,1,0,0,7,406,113,51,16,47,136,560.0,30,58
braulst01,6,12,18,107,52,1,0,1,1030,349,182,38,175,291,1551.0,9,202
braunjo01,1,0,0,1,0,0,0,0,6,2,0,0,1,1,9.0,0,0
braunry01,2,2,1,35,0,0,0,0,150,59,37,6,25,30,229.0,12,40
braxtga01,14,50,53,282,70,28,2,32,2814,1014,430,38,276,412,4085.0,133,529
braybi01,8,13,12,258,0,0,0,3,592,185,82,19,88,188,857.0,43,90
braymbe01,1,1,0,3,1,0,0,0,22,7,1,0,5,8,34.0,0,1
brazede01,5,8,25,63,43,0,0,0,813,305,192,42,151,145,1256.0,5,217
brazlal01,10,97,64,441,117,47,7,60,4130,1387,506,84,492,554,5853.0,178,589
brazoyh01,6,10,12,122,0,0,0,21,363,117,64,14,59,108,532.0,59,68
breale01,2,0,1,8,1,0,0,0,33,18,15,3,13,5,63.0,3,15
brebbjo01,4,6,8,179,0,0,0,2,580,164,73,23,58,220,809.0,58,77
brechha01,12,133,92,318,240,125,25,18,5723,1731,618,117,536,901,7821.0,53,701
breckbi01,1,0,0,3,1,0,0,0,30,10,9,0,16,2,55.0,1,10
breinfr01,5,27,20,140,42,8,0,1,1311,426,162,25,159,260,1864.0,32,191
breital01,1,0,1,1,1,0,0,0,15,8,5,0,2,0,27.0,0,9
breitte01,11,160,170,380,342,301,12,3,8920,3101,1331,79,1207,893,13010.0,34,1848
brennad01,9,37,36,129,77,40,5,3,2031,694,234,21,194,283,2922.0,38,316
brennbe01,1,1,0,2,1,1,0,0,39,14,4,0,4,3,53.0,1,8
brennbr01,3,3,6,50,0,0,0,0,173,44,27,8,31,55,240.0,7,28
brenndo01,7,21,12,141,26,7,1,19,1191,436,185,14,180,172,1773.0,65,232
brennji02,1,0,0,3,0,0,0,0,6,5,4,1,3,2,14.0,0,5
brennto01,5,9,10,64,20,2,1,2,657,255,107,20,46,102,939.0,19,124
brennwi01,2,2,2,12,3,0,0,0,73,29,14,2,14,18,109.0,2,15
brentja01,1,5,2,72,0,0,0,2,192,45,26,7,37,76,278.0,10,32
brently01,4,5,12,34,15,4,1,2,394,161,58,1,41,52,569.0,15,82
breslcr01,20,23,30,576,2,0,0,8,1712,536,219,56,226,442,2428.0,137,250
bresnro01,3,4,1,9,6,3,1,0,151,68,22,1,15,15,230.0,3,30
bressru01,7,26,32,107,52,27,3,2,1620,511,204,8,242,229,2235.0,42,267
bretthe01,2,1,1,11,2,0,0,0,68,18,10,0,10,7,98.0,9,11
brettke01,20,83,85,349,184,51,8,11,4579,1490,666,127,562,807,6477.0,70,734
breuema01,5,25,26,86,60,23,1,3,1453,487,217,41,154,226,2061.0,16,246
brewebi01,9,11,11,203,0,0,0,5,536,172,95,26,93,137,784.0,58,96
brewech01,1,0,0,4,0,0,0,0,18,8,2,0,2,5,27.0,2,2
breweco01,4,2,5,81,4,0,0,0,273,109,51,12,58,88,433.0,14,57
breweja01,3,9,10,43,28,10,0,0,650,231,105,22,76,73,952.0,7,120
breweji01,19,69,65,584,35,1,1,132,3122,898,355,92,360,810,4299.0,351,401
brewero01,1,0,0,1,0,0,0,0,3,3,5,1,2,1,8.0,1,5
breweto01,8,91,82,241,217,75,13,3,4528,1478,671,126,669,733,6574.0,10,761
brewija01,2,9,4,39,13,0,0,0,362,124,65,11,64,79,539.0,10,66
briceal01,1,0,1,3,0,0,0,0,10,4,0,0,3,3,16.0,0,2
briceau01,6,4,4,140,1,0,0,0,486,149,93,29,63,155,708.0,30,100
brickra01,1,3,1,14,1,0,0,1,99,32,8,1,11,9,135.0,6,8
bridgma01,9,23,15,206,5,1,0,25,1036,315,144,29,191,302,1523.0,103,171
bridgto01,16,194,138,424,362,200,33,10,8479,2675,1122,181,1192,1674,12165.0,47,1321
bridwpa01,3,11,3,28,21,0,0,0,393,134,67,26,33,79,543.0,3,70
briggbu01,5,44,47,106,97,84,8,4,2567,879,324,16,332,338,3656.0,8,477
briggjo01,7,9,11,59,21,3,1,1,497,174,92,23,82,80,734.0,13,101
brighja01,1,0,1,12,0,0,0,0,50,28,16,1,8,12,84.0,4,16
brighje01,3,3,6,37,4,0,0,1,167,54,31,10,27,51,243.0,10,32
brilene01,16,129,112,452,279,64,17,22,6335,2141,807,186,547,1163,8858.0,74,929
brillfr01,1,2,10,12,12,12,1,0,309,148,63,7,26,18,500.0,0,98
brillji01,4,8,9,86,23,7,0,1,858,314,133,10,137,98,1281.0,33,156
brinkbr01,3,0,4,14,7,0,0,0,167,60,22,4,20,27,243.0,3,30
briscjo01,6,5,5,100,2,0,0,2,419,124,88,18,129,115,649.0,38,94
brisslo01,9,44,48,234,93,45,2,29,2693,867,406,61,451,436,3948.0,83,451
britoeu01,2,2,4,11,7,0,0,0,121,41,24,4,23,24,181.0,0,24
brittch01,3,0,3,78,0,0,0,1,268,83,38,10,32,58,377.0,30,40
brittdr01,2,1,1,25,0,0,0,0,83,26,9,1,9,21,111.0,7,9
brittja01,2,0,0,6,0,0,0,0,24,7,6,0,9,6,40.0,1,7
brittji01,2,26,64,91,91,88,1,0,2450,1264,387,12,62,29,4115.0,0,992
brittji02,4,13,16,76,30,4,3,4,711,214,106,23,112,148,1020.0,19,115
brittza01,13,35,26,439,46,0,0,154,1921,545,222,39,258,531,2643.0,250,254
brizzto01,3,8,11,44,23,2,0,1,470,188,88,12,52,98,707.0,4,100
broacjo01,5,44,29,121,86,42,4,3,2023,748,306,51,255,258,2985.0,18,366
broadla01,5,2,2,27,2,0,0,0,165,63,32,4,25,39,250.0,13,34
broadmi01,2,0,2,25,0,0,0,0,68,29,17,3,8,17,102.0,7,17
brobepe01,8,41,71,206,134,26,6,1,2889,942,488,86,478,536,4249.0,19,552
brocado01,15,52,48,626,42,0,0,9,2640,885,391,85,310,642,3793.0,175,436
brockch01,6,18,17,148,30,0,0,1,1005,361,179,56,137,227,1485.0,31,193
brockle01,3,13,14,50,30,13,3,1,875,279,111,7,124,108,1214.0,16,149
brodebr01,1,0,1,11,0,0,0,0,37,16,9,0,3,4,57.0,3,9
brododi01,6,9,11,72,15,5,0,5,647,212,114,27,124,85,974.0,29,137
brogdco01,2,6,4,65,1,0,0,1,207,52,27,9,23,67,279.0,11,32
brogler01,10,77,74,259,184,52,18,2,4012,1216,556,143,587,849,5698.0,38,628
brohatr01,3,4,4,82,0,0,0,1,200,70,36,8,28,46,293.0,17,37
brondke01,1,0,1,7,2,1,0,0,58,27,18,3,8,1,92.0,2,18
bronkje01,3,2,2,45,0,0,0,2,207,74,31,7,29,36,301.0,19,36
bronsji01,3,1,7,45,3,0,0,3,281,110,57,11,37,45,413.0,20,61
brookaa01,8,9,13,47,28,0,0,0,512,204,123,31,53,123,766.0,14,126
brookfr01,2,0,1,12,1,0,0,0,53,14,9,5,9,18,74.0,4,10
brookha01,1,0,1,1,1,0,0,0,6,9,8,0,2,0,23.0,0,13
brookik01,1,0,0,3,0,0,0,0,31,11,6,3,5,8,46.0,2,6
brosnji01,15,55,47,385,47,7,2,67,2494,790,327,80,312,507,3510.0,201,356
brossfr01,2,0,0,3,0,0,0,0,11,3,2,0,2,2,14.0,1,2
brossmi01,2,0,0,4,0,0,0,0,13,5,2,1,0,1,19.0,4,2
brosste01,2,0,0,10,0,0,0,0,36,10,4,2,4,6,49.0,5,4
brothre01,9,23,16,374,0,0,0,21,967,287,146,35,192,394,1425.0,90,157
broutda01,2,0,2,4,2,2,0,0,69,44,20,0,11,8,127.0,1,37
browefr01,1,0,0,4,0,0,0,0,29,7,1,0,4,0,39.0,4,2
broweji01,15,33,32,354,28,0,0,5,1722,596,298,70,256,397,2530.0,88,323
brownal01,1,0,0,7,0,0,0,0,35,14,12,1,12,7,60.0,4,12
brownan01,3,4,3,73,0,0,0,0,260,67,37,4,46,78,369.0,22,38
brownba01,1,1,3,22,0,0,0,0,58,18,11,2,7,11,84.0,4,11
brownbo01,7,38,40,133,93,42,6,3,2194,698,282,15,291,251,3032.0,25,357
brownbo02,7,16,21,79,49,13,2,1,1091,360,181,11,193,159,1614.0,23,207
brownbr02,2,1,4,64,0,0,0,0,177,52,26,5,21,41,251.0,16,27
brownbu01,13,51,103,234,165,106,10,4,4355,1368,517,36,631,501,6029.0,55,715
brownca01,1,0,0,1,0,0,0,0,2,5,3,1,1,0,8.0,0,3
brownch01,1,1,2,4,4,2,0,0,73,30,21,2,17,8,122.0,0,25
browncl01,15,89,93,434,130,62,8,64,4457,1740,704,84,368,410,6495.0,249,830
browncu01,4,3,8,28,11,6,1,0,386,129,60,2,50,52,551.0,15,90
browncu03,4,2,4,34,0,0,0,0,155,68,28,4,14,27,232.0,17,31
browndu01,1,0,0,1,0,0,0,0,3,2,1,0,0,1,5.0,1,1
browned01,2,0,1,2,1,1,0,0,33,21,9,0,4,2,61.0,1,17
brownel01,5,7,11,43,21,4,2,0,566,181,73,4,92,79,802.0,13,101
brownfr02,1,2,2,11,6,2,0,3,147,51,14,0,10,16,205.0,5,22
brownha01,18,85,92,358,211,47,13,11,5040,1677,712,173,389,710,6991.0,72,781
brownja01,9,47,53,214,105,26,8,3,2678,934,415,82,353,516,3865.0,39,460
brownja04,1,0,0,4,0,0,0,0,23,15,5,1,4,6,41.0,3,7
brownji01,7,2,15,19,19,13,1,0,382,161,67,1,61,65,617.0,0,128
brownjo01,2,4,6,11,10,9,0,0,264,108,50,4,11,36,398.0,1,69
brownjo02,1,0,1,1,1,0,0,0,15,7,4,0,4,0,28.0,0,8
brownjo03,1,0,0,1,1,0,0,0,0,2,0,0,1,0,3.0,0,3
brownjo04,1,0,0,1,0,0,0,0,6,2,1,0,1,0,9.0,0,1
brownju01,14,33,31,249,23,7,2,29,1792,619,270,26,300,301,2651.0,146,316
brownke01,19,211,144,486,476,72,17,0,9769,3079,1185,208,901,2397,13542.0,1,1357
brownke02,4,2,2,25,5,0,0,0,143,51,18,5,18,23,202.0,6,20
brownke03,5,3,5,24,13,0,0,0,269,86,48,8,45,44,396.0,2,49
brownle01,2,0,0,2,0,0,0,1,6,6,6,0,5,0,18.0,1,11
brownll01,14,91,105,404,181,77,10,21,5079,1899,790,83,590,510,7386.0,142,938
brownma01,12,76,57,387,55,18,2,48,3226,1125,414,44,388,435,4636.0,206,502
brownma02,2,1,2,15,0,0,0,0,116,43,22,3,14,15,167.0,7,24
brownma04,3,2,2,11,9,1,1,0,144,65,37,11,13,32,221.0,0,37
brownmi01,8,12,20,61,42,3,1,0,761,324,162,35,102,115,1164.0,7,184
brownmo01,16,239,130,481,332,271,55,49,9517,2708,725,43,673,1375,12474.0,138,1044
brownmy01,1,3,1,7,5,2,0,0,104,42,23,2,13,9,156.0,1,25
brownno01,2,0,1,5,1,0,0,0,43,13,5,2,6,4,64.0,1,12
brownpa01,4,0,8,36,12,0,0,1,279,108,62,14,47,45,432.0,9,68
brownpe01,1,0,1,1,1,0,0,0,1,2,2,0,2,0,5.0,0,3
brownra01,1,1,0,1,1,1,0,0,27,5,2,0,4,2,33.0,0,3
brownsc01,1,1,0,10,0,0,0,0,39,16,4,0,1,7,53.0,3,4
brownst01,3,4,1,13,7,4,0,0,215,89,39,4,37,10,335.0,5,55
brownst02,2,2,4,15,7,2,1,0,171,61,29,4,25,28,252.0,4,32
brownto01,5,2,2,12,1,1,0,0,148,56,29,0,31,16,265.0,11,55
brownto04,1,0,0,6,0,0,0,0,39,14,6,2,4,8,53.0,2,6
brownto05,12,123,90,302,300,31,12,0,5763,1931,841,236,511,1000,8066.0,1,913
brownwa01,1,1,0,19,0,0,0,0,138,50,25,3,28,10,202.0,13,27
browsc01,4,3,4,59,4,0,0,2,321,120,72,13,68,58,502.0,24,84
broxtjo01,19,43,38,694,0,0,0,118,2028,580,256,51,268,758,2836.0,293,285
brubabr01,2,0,0,2,0,0,0,0,10,5,5,2,1,2,16.0,2,5
brubajt01,2,6,16,35,33,0,0,0,515,171,100,34,55,177,743.0,0,102
brucebo01,9,49,71,219,167,26,6,1,3367,1146,480,95,340,733,4818.0,17,551
brucelo01,1,0,0,2,0,0,0,0,33,11,6,1,2,2,44.0,2,7
bruckan01,1,0,0,1,0,0,0,0,3,4,3,0,1,1,8.0,1,3
bruckfr01,1,0,0,1,0,0,0,0,0,3,3,0,1,0,4.0,0,3
bruhemi01,1,4,11,27,22,1,1,0,401,171,71,6,34,56,585.0,1,83
bruihju01,1,0,1,21,2,0,0,0,56,13,6,1,7,11,73.0,2,7
brumldu01,1,0,0,2,0,0,0,0,10,6,6,1,5,4,22.0,1,6
brummgr01,3,4,4,13,13,0,0,0,218,82,41,12,28,30,311.0,0,42
brummty01,1,0,0,1,0,0,0,0,2,2,0,0,0,2,4.0,1,0
brunebr01,9,19,12,273,1,0,0,13,779,235,135,27,187,252,1186.0,77,142
brunege01,23,69,93,324,213,39,15,4,4295,1303,576,133,581,921,6069.0,42,639
bruneja01,4,2,4,26,3,0,0,1,165,53,30,4,45,28,253.0,13,34
bruneju01,1,0,0,4,0,0,0,0,14,8,3,0,5,2,27.0,2,3
brunero01,3,0,7,19,5,2,0,0,188,80,40,6,44,28,297.0,8,43
brunoto01,4,7,7,69,4,0,0,1,371,125,58,11,61,80,555.0,24,61
brunswi01,4,1,1,27,0,0,0,0,52,23,11,3,9,11,80.0,3,12
bruskji01,10,9,1,105,1,0,0,2,432,154,66,16,68,95,646.0,26,77
brusswa01,11,28,16,340,0,0,0,14,1454,476,189,28,183,273,2045.0,117,203
bryancl01,6,32,20,129,45,23,4,7,1630,511,225,13,262,272,2359.0,51,254
bryanro01,8,57,56,205,132,23,6,1,2751,890,410,80,379,509,3988.0,23,473
brydetr01,1,2,1,16,0,0,0,0,103,38,25,4,21,25,159.0,7,25
brynato01,2,2,2,4,4,2,0,0,78,33,24,2,10,11,126.0,1,32
bubickr01,2,7,13,39,30,0,0,0,540,173,88,30,81,163,778.0,3,96
buchabo01,2,1,0,16,0,0,0,0,58,30,21,5,12,6,95.0,4,21
buchada01,2,8,17,35,35,0,0,0,577,229,107,24,61,115,854.0,0,115
buchaja01,4,2,3,29,3,0,0,0,194,73,34,7,24,33,289.0,14,35
