playerID,yearID,inducted,category
hoytwa01,1950,N,Player
bancrda01,1950,N,Player
faberre01,1950,N,Player
odoulle01,1950,N,Player
willicy01,1950,N,Player
bottoji01,1950,N,Player
hackst01,1950,N,Player
martipe01,1950,N,Player
rolfere01,1950,N,Player
adamsba01,1950,N,Player
bendech01,1950,N,Player
gowdyha01,1950,N,Player
grimebu01,1950,N,Player
jackstr01,1950,N,Player
rixeyep01,1950,N,Player
bakerfr01,1950,N,Player
hafeych01,1950,N,Player
ofarrbo01,1950,N,Player
ruelmu01,1950,N,Player
waltebu01,1950,N,Player
wilsoji01,1950,N,Player
combsea01,1950,N,Player
lombaer01,1950,N,Player
scottev01,1950,N,Player
burnsge01,1950,N,Player
chandsp01,1950,N,Player
dykesji01,1950,N,Player
earnsge01,1950,N,Player
fonsele01,1950,N,Player
gosligo01,1950,N,Player
grohhe01,1950,N,Player
hardeme01,1950,N,Player
hermaba01,1950,N,Player
higgipi01,1950,N,Player
hoopeha01,1950,N,Player
meusebo01,1950,N,Player
nehfar01,1950,N,Player
theveto01,1950,N,Player
wrighgl01,1950,N,Player
covelst01,1950,N,Player
crosefr01,1950,N,Player
derripa01,1950,N,Player
ensje01,1950,N,Player
fitzsfr01,1950,N,Player
fletcar01,1950,N,Player
gelbech01,1950,N,Player
gonzami01,1950,N,Player
jonesfi01,1950,N,Player
lucasre01,1950,N,Player
luquedo01,1950,N,Player
mageesh01,1950,N,Player
marbefi01,1950,N,Player
mcinnst01,1950,N,Player
milancl01,1950,N,Player
moorejo02,1950,N,Player
moorete01,1950,N,Player
oneilst01,1950,N,Player
pruethu01,1950,N,Player
ricesa01,1950,N,Player
rommeed01,1950,N,Player
rootch01,1950,N,Player
schanwa01,1950,N,Player
selkige01,1950,N,Player
sherdbi01,1950,N,Player
southbi01,1950,N,Player
wambsbi01,1950,N,Player
wanerll01,1950,N,Player
werbebi01,1950,N,Player
woodjo02,1950,N,Player
ottme01,1951,Y,Player
foxxji01,1951,Y,Player
wanerpa01,1951,N,Player
heilmha01,1951,N,Player
terrybi01,1951,N,Player
deandi01,1951,N,Player
dickebi01,1951,N,Player
simmoal01,1951,N,Player
maranra01,1951,N,Player
lyonste01,1951,N,Player
vanceda01,1951,N,Player
greenha01,1951,N,Player
hartnga01,1951,N,Player
cronijo01,1951,N,Player
schalra01,1951,N,Player
bendech01,1951,N,Player
youngro01,1951,N,Player
careyma01,1951,N,Player
lazzeto01,1951,N,Player
gowdyha01,1951,N,Player
gomezle01,1951,N,Player
roushed01,1951,N,Player
wilsoha01,1951,N,Player
martipe01,1951,N,Player
wheatza01,1951,N,Player
kleinch01,1951,N,Player
hoytwa01,1951,N,Player
odoulle01,1951,N,Player
adamsba01,1951,N,Player
bancrda01,1951,N,Player
grimmch01,1951,N,Player
ruffire01,1951,N,Player
bakerfr01,1951,N,Player
cuyleki01,1951,N,Player
faberre01,1951,N,Player
willicy01,1951,N,Player
bottoji01,1951,N,Player
rolfere01,1951,N,Player
grimebu01,1951,N,Player
rixeyep01,1951,N,Player
woodjo02,1951,N,Player
fletcar01,1951,N,Player
jackstr01,1951,N,Player
nehfar01,1951,N,Player
schacal01,1951,N,Player
southbi01,1951,N,Player
dykesji01,1951,N,Player
hackst01,1951,N,Player
hoopeha01,1951,N,Player
kerrdi01,1951,N,Player
lombaer01,1951,N,Player
marquru01,1951,N,Player
mcinnst01,1951,N,Player
oneilst01,1951,N,Player
lewisdu01,1951,N,Player
mageesh01,1951,N,Player
scottev01,1951,N,Player
selkige01,1951,N,Player
wilsoji01,1951,N,Player
bartedi01,1951,N,Player
chandsp01,1951,N,Player
coombja01,1951,N,Player
coopewi01,1951,N,Player
daubeja01,1951,N,Player
derripa01,1951,N,Player
ehmkeho01,1951,N,Player
gelbech01,1951,N,Player
hafeych01,1951,N,Player
hardeme01,1951,N,Player
hermaba01,1951,N,Player
higgipi01,1951,N,Player
jordati01,1951,N,Player
milancl01,1951,N,Player
paigesa01,1951,N,Player
pruethu01,1951,N,Player
ricesa01,1951,N,Player
rommeed01,1951,N,Player
rudoldi01,1951,N,Player
ruelmu01,1951,N,Player
sherdbi01,1951,N,Player
wanerll01,1951,N,Player
wrighgl01,1951,N,Player
heilmha01,1952,Y,Player
wanerpa01,1952,Y,Player
terrybi01,1952,N,Player
deandi01,1952,N,Player
simmoal01,1952,N,Player
dickebi01,1952,N,Player
maranra01,1952,N,Player
vanceda01,1952,N,Player
lyonste01,1952,N,Player
hartnga01,1952,N,Player
greenha01,1952,N,Player
bendech01,1952,N,Player
cronijo01,1952,N,Player
schalra01,1952,N,Player
careyma01,1952,N,Player
gowdyha01,1952,N,Player
youngro01,1952,N,Player
martipe01,1952,N,Player
wheatza01,1952,N,Player
gomezle01,1952,N,Player
lazzeto01,1952,N,Player
roushed01,1952,N,Player
wilsoha01,1952,N,Player
kleinch01,1952,N,Player
odoulle01,1952,N,Player
hoytwa01,1952,N,Player
bancrda01,1952,N,Player
lewisdu01,1952,N,Player
cuyleki01,1952,N,Player
hardeme01,1952,N,Player
oneilst01,1952,N,Player
ruffire01,1952,N,Player
adamsba01,1952,N,Player
faberre01,1952,N,Player
grimebu01,1952,N,Player
kerrdi01,1952,N,Player
marquru01,1952,N,Player
bottoji01,1952,N,Player
wilsoji01,1952,N,Player
grimmch01,1952,N,Player
dykesji01,1952,N,Player
henrito01,1952,N,Player
rolfere01,1952,N,Player
scottev01,1952,N,Player
willicy01,1952,N,Player
hermaba01,1952,N,Player
nehfar01,1952,N,Player
rixeyep01,1952,N,Player
waltebu01,1952,N,Player
averiea01,1952,N,Player
coopewi01,1952,N,Player
peckiro01,1952,N,Player
rommeed01,1952,N,Player
wanerll01,1952,N,Player
chapmbe01,1952,N,Player
combsea01,1952,N,Player
crosefr01,1952,N,Player
ehmkeho01,1952,N,Player
gonzami01,1952,N,Player
hafeych01,1952,N,Player
jackstr01,1952,N,Player
luquedo01,1952,N,Player
meusebo01,1952,N,Player
milancl01,1952,N,Player
pruethu01,1952,N,Player
ricesa01,1952,N,Player
ruelmu01,1952,N,Player
selkige01,1952,N,Player
southbi01,1952,N,Player
werbebi01,1952,N,Player
wrighgl01,1952,N,Player
deandi01,1953,Y,Player
simmoal01,1953,Y,Player
terrybi01,1953,N,Player
dickebi01,1953,N,Player
maranra01,1953,N,Player
vanceda01,1953,N,Player
lyonste01,1953,N,Player
dimagjo01,1953,N,Player
bendech01,1953,N,Player
hartnga01,1953,N,Player
greenha01,1953,N,Player
cronijo01,1953,N,Player
gowdyha01,1953,N,Player
careyma01,1953,N,Player
schalra01,1953,N,Player
martipe01,1953,N,Player
wilsoha01,1953,N,Player
gomezle01,1953,N,Player
roushed01,1953,N,Player
wheatza01,1953,N,Player
youngro01,1953,N,Player
lazzeto01,1953,N,Player
ruffire01,1953,N,Player
lewisdu01,1953,N,Player
marquru01,1953,N,Player
cuyleki01,1953,N,Player
adamsba01,1953,N,Player
hoytwa01,1953,N,Player
kerrdi01,1953,N,Player
oneilst01,1953,N,Player
odoulle01,1953,N,Player
bancrda01,1953,N,Player
bottoji01,1953,N,Player
henrito01,1953,N,Player
waltebu01,1953,N,Player
wilsoji01,1953,N,Player
coopewi01,1953,N,Player
faberre01,1953,N,Player
grimebu01,1953,N,Player
grimmch01,1953,N,Player
hardeme01,1953,N,Player
ruelmu01,1953,N,Player
dykesji01,1953,N,Player
rolfere01,1953,N,Player
scottev01,1953,N,Player
haineje01,1953,N,Player
nehfar01,1953,N,Player
willicy01,1953,N,Player
combsea01,1953,N,Player
ehmkeho01,1953,N,Player
ricesa01,1953,N,Player
rixeyep01,1953,N,Player
wrighgl01,1953,N,Player
applilu01,1953,N,Player
doerrbo01,1953,N,Player
hafeych01,1953,N,Player
hermaba01,1953,N,Player
jackstr01,1953,N,Player
peckiro01,1953,N,Player
southbi01,1953,N,Player
altroni01,1953,N,Player
bushdo01,1953,N,Player
gonzami01,1953,N,Player
kellech01,1953,N,Player
klingjo01,1953,N,Player
langebi01,1953,N,Player
luquedo01,1953,N,Player
milancl01,1953,N,Player
moorete01,1953,N,Player
olearch01,1953,N,Player
pruethu01,1953,N,Player
roberda01,1953,N,Player
rommeed01,1953,N,Player
schaege01,1953,N,Player
selkige01,1953,N,Player
sherdbi01,1953,N,Player
streega01,1953,N,Player
vaughar01,1953,N,Player
wambsbi01,1953,N,Player
bendech01,1953,Y,Player
wallabo01,1953,Y,Player
maranra01,1954,Y,Player
dickebi01,1954,Y,Player
terrybi01,1954,Y,Player
dimagjo01,1954,N,Player
lyonste01,1954,N,Player
vanceda01,1954,N,Player
hartnga01,1954,N,Player
greenha01,1954,N,Player
cronijo01,1954,N,Player
careyma01,1954,N,Player
schalra01,1954,N,Player
roushed01,1954,N,Player
gowdyha01,1954,N,Player
wilsoha01,1954,N,Player
gomezle01,1954,N,Player
youngro01,1954,N,Player
wheatza01,1954,N,Player
lazzeto01,1954,N,Player
ruffire01,1954,N,Player
cuyleki01,1954,N,Player
lewisdu01,1954,N,Player
bottoji01,1954,N,Player
marquru01,1954,N,Player
hoytwa01,1954,N,Player
adamsba01,1954,N,Player
kerrdi01,1954,N,Player
faberre01,1954,N,Player
kleinch01,1954,N,Player
bancrda01,1954,N,Player
ricesa01,1954,N,Player
wilsoji01,1954,N,Player
coopewi01,1954,N,Player
nehfar01,1954,N,Player
haineje01,1954,N,Player
rixeyep01,1954,N,Player
ruelmu01,1954,N,Player
ehmkeho01,1954,N,Player
scottev01,1954,N,Player
wambsbi01,1954,N,Player
willicy01,1954,N,Player
milancl01,1954,N,Player
altroni01,1954,N,Player
hafeych01,1954,N,Player
vaughar01,1954,N,Player
bluegos01,1954,N,Player
bluelu01,1954,N,Player
gosligo01,1954,N,Player
grohhe01,1954,N,Player
hermaba01,1954,N,Player
jackstr01,1954,N,Player
peckiro01,1954,N,Player
seweljo01,1954,N,Player
wrighgl01,1954,N,Player
dimagjo01,1955,Y,Player
lyonste01,1955,Y,Player
vanceda01,1955,Y,Player
hartnga01,1955,Y,Player
greenha01,1955,N,Player
cronijo01,1955,N,Player
careyma01,1955,N,Player
schalra01,1955,N,Player
roushed01,1955,N,Player
gowdyha01,1955,N,Player
wilsoha01,1955,N,Player
gomezle01,1955,N,Player
lazzeto01,1955,N,Player
ruffire01,1955,N,Player
wheatza01,1955,N,Player
youngro01,1955,N,Player
cuyleki01,1955,N,Player
marquru01,1955,N,Player
lewisdu01,1955,N,Player
hoytwa01,1955,N,Player
ricesa01,1955,N,Player
faberre01,1955,N,Player
bottoji01,1955,N,Player
kerrdi01,1955,N,Player
kleinch01,1955,N,Player
adamsba01,1955,N,Player
bancrda01,1955,N,Player
wilsoji01,1955,N,Player
coopewi01,1955,N,Player
ruelmu01,1955,N,Player
haineje01,1955,N,Player
rixeyep01,1955,N,Player
scottev01,1955,N,Player
gosligo01,1955,N,Player
nehfar01,1955,N,Player
milancl01,1955,N,Player
grohhe01,1955,N,Player
hermaba01,1955,N,Player
jackstr01,1955,N,Player
wambsbi01,1955,N,Player
hafeych01,1955,N,Player
vaughar01,1955,N,Player
wrighgl01,1955,N,Player
applilu01,1955,N,Player
grimebu01,1955,N,Player
willicy01,1955,N,Player
averiea01,1955,N,Player
earnsge01,1955,N,Player
judgejo01,1955,N,Player
meusebo01,1955,N,Player
allenjo02,1955,N,Player
berrych02,1955,N,Player
bishoma01,1955,N,Player
combsea01,1955,N,Player
daubeja01,1955,N,Player
derripa01,1955,N,Player
dykesji01,1955,N,Player
gordojo01,1955,N,Player
haasmu01,1955,N,Player
jonessa01,1955,N,Player
peckiro01,1955,N,Player
schumha02,1955,N,Player
seweljo01,1955,N,Player
sherdbi01,1955,N,Player
bakerfr01,1955,Y,Player
schalra01,1955,Y,Player
greenha01,1956,Y,Player
cronijo01,1956,Y,Player
ruffire01,1956,N,Player
roushed01,1956,N,Player
gomezle01,1956,N,Player
wilsoha01,1956,N,Player
careyma01,1956,N,Player
lazzeto01,1956,N,Player
cuyleki01,1956,N,Player
gowdyha01,1956,N,Player
ricesa01,1956,N,Player
kleinch01,1956,N,Player
bottoji01,1956,N,Player
hoytwa01,1956,N,Player
faberre01,1956,N,Player
medwijo01,1956,N,Player
rixeyep01,1956,N,Player
gosligo01,1956,N,Player
wheatza01,1956,N,Player
grimebu01,1956,N,Player
youngro01,1956,N,Player
wanerll01,1956,N,Player
wilsoji01,1956,N,Player
hafeych01,1956,N,Player
ruelmu01,1956,N,Player
bancrda01,1956,N,Player
applilu01,1956,N,Player
combsea01,1956,N,Player
haineje01,1956,N,Player
jackstr01,1956,N,Player
manushe01,1956,N,Player
derripa01,1956,N,Player
hermaba01,1956,N,Player
willicy01,1956,N,Player
vaughar01,1956,N,Player
ehmkeho01,1956,N,Player
lombaer01,1956,N,Player
ferrewe01,1956,N,Player
martipe01,1956,N,Player
doerrbo01,1956,N,Player
odoulle01,1956,N,Player
waltebu01,1956,N,Player
cramedo01,1956,N,Player
gordojo01,1956,N,Player
averiea01,1956,N,Player
bridgto01,1956,N,Player
earnsge01,1956,N,Player
fitzsfr01,1956,N,Player
lindsfr01,1956,N,Player
mccorfr01,1956,N,Player
rolfere01,1956,N,Player
seweljo01,1956,N,Player
vandejo01,1956,N,Player
wrighgl01,1956,N,Player
bluegos01,1956,N,Player
boudrlo01,1956,N,Player
bushgu01,1956,N,Player
coopemo01,1956,N,Player
critzhu01,1956,N,Player
fonsele01,1956,N,Player
henrito01,1956,N,Player
hermabi01,1956,N,Player
judgejo01,1956,N,Player
kellech01,1956,N,Player
kellyge01,1956,N,Player
schumha02,1956,N,Player
stephri01,1956,N,Player
tobinji01,1956,N,Player
altroni01,1956,N,Player
bergewa01,1956,N,Player
bishoma01,1956,N,Player
camildo01,1956,N,Player
chandsp01,1956,N,Player
crosefr01,1956,N,Player
cuccito01,1956,N,Player
dinnebi01,1956,N,Player
duganjo01,1956,N,Player
dykesji01,1956,N,Player
ferreri01,1956,N,Player
haasmu01,1956,N,Player
hackst01,1956,N,Player
hallabi01,1956,N,Player
johnsbo01,1956,N,Player
jonessa01,1956,N,Player
kuheljo01,1956,N,Player
luquedo01,1956,N,Player
marioma01,1956,N,Player
meusebo01,1956,N,Player
mostijo01,1956,N,Player
quinnja01,1956,N,Player
reynoal01,1956,N,Player
rizzuph01,1956,N,Player
schacal01,1956,N,Player
schanwa01,1956,N,Player
scottev01,1956,N,Player
sherdbi01,1956,N,Player
smithea02,1956,N,Player
suhrgu01,1956,N,Player
turneji01,1956,N,Player
uhlege01,1956,N,Player
wambsbi01,1956,N,Player
whitebu01,1956,N,Player
whiteea01,1956,N,Player
willike01,1956,N,Player
crawfsa01,1957,Y,Player
careyma01,1958,N,Player
roushed01,1958,N,Player
ruffire01,1958,N,Player
wilsoha01,1958,N,Player
cuyleki01,1958,N,Player
ricesa01,1958,N,Player
lazzeto01,1958,N,Player
applilu01,1958,N,Player
gomezle01,1958,N,Player
grimebu01,1958,N,Player
faberre01,1958,N,Player
boudrlo01,1958,N,Player
bottoji01,1958,N,Player
medwijo01,1958,N,Player
martipe01,1958,N,Player
gowdyha01,1958,N,Player
bancrda01,1958,N,Player
wanerll01,1958,N,Player
hoytwa01,1958,N,Player
kleinch01,1958,N,Player
vandejo01,1958,N,Player
combsea01,1958,N,Player
covelst01,1958,N,Player
waltebu01,1958,N,Player
rixeyep01,1958,N,Player
odoulle01,1958,N,Player
dykesji01,1958,N,Player
gosligo01,1958,N,Player
grimmch01,1958,N,Player
doerrbo01,1958,N,Player
haineje01,1958,N,Player
manushe01,1958,N,Player
altroni01,1958,N,Player
southbi01,1958,N,Player
fitzsfr01,1958,N,Player
derripa01,1958,N,Player
luquedo01,1958,N,Player
averiea01,1958,N,Player
hermaba01,1958,N,Player
nehfar01,1958,N,Player
rolfere01,1958,N,Player
hafeych01,1958,N,Player
moorete01,1958,N,Player
rowesc01,1958,N,Player
bridgto01,1958,N,Player
gordojo01,1958,N,Player
henrito01,1958,N,Player
jackstr01,1958,N,Player
oneilst01,1958,N,Player
ruelmu01,1958,N,Player
ferrewe01,1958,N,Player
judgejo01,1958,N,Player
kellech01,1958,N,Player
quinnja01,1958,N,Player
schanwa01,1958,N,Player
tebbebi01,1958,N,Player
wrighgl01,1958,N,Player
ehmkeho01,1958,N,Player
hermabi01,1958,N,Player
rommeed01,1958,N,Player
hackst01,1958,N,Player
hardeme01,1958,N,Player
higgipi01,1958,N,Player
maysca01,1958,N,Player
reisepe01,1958,N,Player
rootch01,1958,N,Player
vaughar01,1958,N,Player
willicy01,1958,N,Player
bushjo01,1958,N,Player
crosefr01,1958,N,Player
duganjo01,1958,N,Player
groveor01,1958,N,Player
jonesfi01,1958,N,Player
lindsfr01,1958,N,Player
marbefi01,1958,N,Player
meusebo01,1958,N,Player
bergmo01,1958,N,Player
bishoma01,1958,N,Player
camildo01,1958,N,Player
lavagco01,1958,N,Player
lombaer01,1958,N,Player
shockur01,1958,N,Player
uhlege01,1958,N,Player
berrych02,1958,N,Player
coopemo01,1958,N,Player
cuccito01,1958,N,Player
doakbi01,1958,N,Player
fonsele01,1958,N,Player
gonzami01,1958,N,Player
gustifr01,1958,N,Player
kammwi01,1958,N,Player
ofarrbo01,1958,N,Player
sewellu01,1958,N,Player
werbebi01,1958,N,Player
wilsoji01,1958,N,Player
bergewa01,1958,N,Player
bluegos01,1958,N,Player
cramedo01,1958,N,Player
holmeto01,1958,N,Player
kellyge01,1958,N,Player
kremera01,1958,N,Player
leachfr01,1958,N,Player
mcmanma01,1958,N,Player
meadole01,1958,N,Player
mungova01,1958,N,Player
perkicy01,1958,N,Player
sherdbi01,1958,N,Player
warnelo01,1958,N,Player
whiteea01,1958,N,Player
adamssp01,1958,N,Player
austiji01,1958,N,Player
bartedi01,1958,N,Player
bentola01,1958,N,Player
bladera01,1958,N,Player
casege01,1958,N,Player
chapmsa01,1958,N,Player
crowdal01,1958,N,Player
danniha01,1958,N,Player
daviscu01,1958,N,Player
ellioju01,1958,N,Player
ferreri01,1958,N,Player
grantge01,1958,N,Player
haasmu01,1958,N,Player
hallabi01,1958,N,Player
hargrbu01,1958,N,Player
jurgebi01,1958,N,Player
keltnke01,1958,N,Player
kressre01,1958,N,Player
lucasre01,1958,N,Player
mancugu01,1958,N,Player
millebi02,1958,N,Player
moseswa01,1958,N,Player
mostijo01,1958,N,Player
olearch01,1958,N,Player
pearsmo01,1958,N,Player
pippwa01,1958,N,Player
schumha02,1958,N,Player
scottja01,1958,N,Player
seweljo01,1958,N,Player
sewelri01,1958,N,Player
spahnwa01,1958,N,Player
stephri01,1958,N,Player
suhrgu01,1958,N,Player
sukefcl01,1958,N,Player
walberu01,1958,N,Player
walkeha01,1958,N,Player
willike01,1958,N,Player
wyattwh01,1958,N,Player
youngpe01,1958,N,Player
zachato01,1958,N,Player
wheatza01,1959,Y,Player
roushed01,1960,N,Player
ricesa01,1960,N,Player
rixeyep01,1960,N,Player
grimebu01,1960,N,Player
bottoji01,1960,N,Player
ruffire01,1960,N,Player
faberre01,1960,N,Player
applilu01,1960,N,Player
cuyleki01,1960,N,Player
wilsoha01,1960,N,Player
lazzeto01,1960,N,Player
gomezle01,1960,N,Player
mizejo01,1960,N,Player
odoulle01,1960,N,Player
combsea01,1960,N,Player
gowdyha01,1960,N,Player
medwijo01,1960,N,Player
kleinch01,1960,N,Player
marioma01,1960,N,Player
boudrlo01,1960,N,Player
vandejo01,1960,N,Player
bancrda01,1960,N,Player
gosligo01,1960,N,Player
hafeych01,1960,N,Player
hoytwa01,1960,N,Player
martipe01,1960,N,Player
dykesji01,1960,N,Player
reynoal01,1960,N,Player
seweljo01,1960,N,Player
wanerll01,1960,N,Player
haineje01,1960,N,Player
manushe01,1960,N,Player
waltebu01,1960,N,Player
altroni01,1960,N,Player
wrighgl01,1960,N,Player
doerrbo01,1960,N,Player
judgejo01,1960,N,Player
fitzsfr01,1960,N,Player
grimmch01,1960,N,Player
ehmkeho01,1960,N,Player
hardeme01,1960,N,Player
rommeed01,1960,N,Player
averiea01,1960,N,Player
gordojo01,1960,N,Player
jackstr01,1960,N,Player
schanwa01,1960,N,Player
schumha02,1960,N,Player
willicy01,1960,N,Player
henrito01,1960,N,Player
meusebo01,1960,N,Player
rolfere01,1960,N,Player
vaughar01,1960,N,Player
ruelmu01,1960,N,Player
crosefr01,1960,N,Player
derripa01,1960,N,Player
duganjo01,1960,N,Player
ferrewe01,1960,N,Player
reisepe01,1960,N,Player
brechha01,1960,N,Player
groveor01,1960,N,Player
hermaba01,1960,N,Player
kellech01,1960,N,Player
moorete01,1960,N,Player
grovele01,1960,N,Player
hackst01,1960,N,Player
lindsfr01,1960,N,Player
lombaer01,1960,N,Player
millebi02,1960,N,Player
newsobo01,1960,N,Player
wilsoji01,1960,N,Player
bergmo01,1960,N,Player
bishoma01,1960,N,Player
kellyge01,1960,N,Player
bridgto01,1960,N,Player
dimagdo01,1960,N,Player
luquedo01,1960,N,Player
stephri01,1960,N,Player
uhlege01,1960,N,Player
warnelo01,1960,N,Player
whiteha01,1960,N,Player
bluegos01,1960,N,Player
camildo01,1960,N,Player
fonsele01,1960,N,Player
higgipi01,1960,N,Player
kinerra01,1960,N,Player
kressre01,1960,N,Player
ofarrbo01,1960,N,Player
rowesc01,1960,N,Player
sewellu01,1960,N,Player
stanked01,1960,N,Player
whiteea01,1960,N,Player
edwarha01,1960,N,Player
elliobo01,1960,N,Player
gonzami01,1960,N,Player
hallabi01,1960,N,Player
holmeto01,1960,N,Player
lavagco01,1960,N,Player
leonadu02,1960,N,Player
marbefi01,1960,N,Player
mcmanma01,1960,N,Player
mungova01,1960,N,Player
quinnja01,1960,N,Player
rootch01,1960,N,Player
sherdbi01,1960,N,Player
adamssp01,1960,N,Player
bartedi01,1960,N,Player
bladera01,1960,N,Player
casege01,1960,N,Player
coopemo01,1960,N,Player
cramedo01,1960,N,Player
crowdal01,1960,N,Player
danniha01,1960,N,Player
ferreri01,1960,N,Player
grohhe01,1960,N,Player
haasmu01,1960,N,Player
hargrbu01,1960,N,Player
jossad01,1960,N,Player
kammwi01,1960,N,Player
keltnke01,1960,N,Player
leachfr01,1960,N,Player
loberha01,1960,N,Player
moseswa01,1960,N,Player
nichobi01,1960,N,Player
olearch01,1960,N,Player
peskyjo01,1960,N,Player
roepr01,1960,N,Player
sistisi01,1960,N,Player
suhrgu01,1960,N,Player
tebbebi01,1960,N,Player
walberu01,1960,N,Player
zachato01,1960,N,Player
careyma01,1961,Y,Player
hamilbi01,1961,Y,Player
fellebo01,1962,Y,Player
robinja02,1962,Y,Player
ricesa01,1962,N,Player
ruffire01,1962,N,Player
rixeyep01,1962,N,Player
applilu01,1962,N,Player
rizzuph01,1962,N,Player
grimebu01,1962,N,Player
wilsoha01,1962,N,Player
medwijo01,1962,N,Player
cuyleki01,1962,N,Player
faberre01,1962,N,Player
bottoji01,1962,N,Player
gomezle01,1962,N,Player
hoytwa01,1962,N,Player
kleinch01,1962,N,Player
marioma01,1962,N,Player
manushe01,1962,N,Player
reynoal01,1962,N,Player
gosligo01,1962,N,Player
mizejo01,1962,N,Player
odoulle01,1962,N,Player
boudrlo01,1962,N,Player
doerrbo01,1962,N,Player
lazzeto01,1962,N,Player
hafeych01,1962,N,Player
hardeme01,1962,N,Player
lindsfr01,1962,N,Player
combsea01,1962,N,Player
dykesji01,1962,N,Player
martipe01,1962,N,Player
vaughar01,1962,N,Player
whiteea01,1962,N,Player
kinerra01,1962,N,Player
lombaer01,1962,N,Player
vandejo01,1962,N,Player
waltebu01,1962,N,Player
wanerll01,1962,N,Player
gordojo01,1962,N,Player
hermabi01,1962,N,Player
newhoha01,1962,N,Player
wilsoji01,1962,N,Player
averiea01,1962,N,Player
haineje01,1962,N,Player
henrito01,1962,N,Player
newsobo01,1962,N,Player
cavarph01,1962,N,Player
chandsp01,1962,N,Player
dimagdo01,1962,N,Player
grimmch01,1962,N,Player
jonesfi01,1962,N,Player
marbefi01,1962,N,Player
warnelo01,1962,N,Player
bridgto01,1962,N,Player
casege01,1962,N,Player
coxbi02,1962,N,Player
cramedo01,1962,N,Player
elliobo01,1962,N,Player
ferrewe01,1962,N,Player
fitzsfr01,1962,N,Player
hutchfr01,1962,N,Player
jackstr01,1962,N,Player
kellech01,1962,N,Player
kellyge01,1962,N,Player
mccorfr01,1962,N,Player
moorete01,1962,N,Player
raschvi01,1962,N,Player
roepr01,1962,N,Player
rolfere01,1962,N,Player
sainjo01,1962,N,Player
schumha02,1962,N,Player
sewellu01,1962,N,Player
sewelri01,1962,N,Player
stephri01,1962,N,Player
walkedi02,1962,N,Player
wrighgl01,1962,N,Player
yorkru01,1962,N,Player
roushed01,1962,Y,Player
clarkjo01,1963,Y,Player
flickel01,1963,Y,Player
ricesa01,1963,Y,Player
rixeyep01,1963,Y,Player
applilu01,1964,Y,Player
ruffire01,1964,N,Player
applilu01,1964,N,Player
ruffire01,1964,N,Player
camparo01,1964,N,Player
medwijo01,1964,N,Player
camparo01,1964,N,Player
medwijo01,1964,N,Player
reesepe01,1964,N,Player
boudrlo01,1964,N,Player
lopezal01,1964,N,Player
kleinch01,1964,N,Player
mizejo01,1964,N,Player
hardeme01,1964,N,Player
vandejo01,1964,N,Player
marioma01,1964,N,Player
wanerll01,1964,N,Player
reesepe01,1964,N,Player
rizzuph01,1964,N,Player
boudrlo01,1964,N,Player
reynoal01,1964,N,Player
waltebu01,1964,N,Player
lopezal01,1964,N,Player
kellge01,1964,N,Player
lombaer01,1964,N,Player
kinerra01,1964,N,Player
gordojo01,1964,N,Player
hermabi01,1964,N,Player
newhoha01,1964,N,Player
doerrbo01,1964,N,Player
lemonbo01,1964,N,Player
cavarph01,1964,N,Player
vandejo01,1964,N,Player
martipe01,1964,N,Player
kleinch01,1964,N,Player
newsobo01,1964,N,Player
vaughar01,1964,N,Player
marioma01,1964,N,Player
bridgto01,1964,N,Player
durocle01,1964,N,Player
moorete01,1964,N,Player
hardeme01,1964,N,Player
henrito01,1964,N,Player
maglisa01,1964,N,Player
warnelo01,1964,N,Player
cramedo01,1964,N,Player
dimagdo01,1964,N,Player
kellech01,1964,N,Player
mizejo01,1964,N,Player
wanerll01,1964,N,Player
rizzuph01,1964,N,Player
hutchfr01,1964,N,Player
schumha02,1964,N,Player
yorkru01,1964,N,Player
hermabi01,1964,N,Player
lombaer01,1964,N,Player
raschvi01,1964,N,Player
kellge01,1964,N,Player
waltebu01,1964,N,Player
chandsp01,1964,N,Player
mccorfr01,1964,N,Player
walkedi02,1964,N,Player
reynoal01,1964,N,Player
vaughar01,1964,N,Player
doerrbo01,1964,N,Player
martipe01,1964,N,Player
elliobo01,1964,N,Player
truckvi01,1964,N,Player
kindeel01,1964,N,Player
sainjo01,1964,N,Player
kinerra01,1964,N,Player
lemonbo01,1964,N,Player
newhoha01,1964,N,Player
casege01,1964,N,Player
houttar01,1964,N,Player
westrwe01,1964,N,Player
durocle01,1964,N,Player
gromest01,1964,N,Player
kuzavbo01,1964,N,Player
miksied01,1964,N,Player
northro01,1964,N,Player
sewelri01,1964,N,Player
smallro01,1964,N,Player
troutdi01,1964,N,Player
bridgto01,1964,N,Player
cavarph01,1964,N,Player
gordojo01,1964,N,Player
newsobo01,1964,N,Player
faberre01,1964,Y,Player
grimebu01,1964,Y,Player
keefeti01,1964,Y,Player
manushe01,1964,Y,Player
wardjo01,1964,Y,Player
galvipu01,1965,Y,Player
willite01,1966,Y,Player
ruffire01,1966,N,Player
camparo01,1966,N,Player
medwijo01,1966,N,Player
boudrlo01,1966,N,Player
slaugen01,1966,N,Player
reesepe01,1966,N,Player
marioma01,1966,N,Player
mizejo01,1966,N,Player
kinerra01,1966,N,Player
vandejo01,1966,N,Player
reynoal01,1966,N,Player
waltebu01,1966,N,Player
