playerID,nameFirst,nameLast,weight,height,bats_L,bats_R,throws_L,throws_R,Seasons,Wins,Losses,Games,Pitch_Starts,Complete_Games,Shutouts,Saves,Outs_Pitched,Hits,Earned_Runs,Home_Runs,Walks,Strikeouts,Batters_Faced,Games_Finished,Runs_Allowed,finalGame,Retired_Years,inducted,yearID,Total_Games,Games_Started,Primary_Position,Hall_Eligible
eddyst01,Steve,Eddy,185.0,74.0,0,1,0,1,1,1,1,7,4,0,0,0,97,36,17,1,20,7,152.0,3,19,1979-08-05,42.7945205479452,N,0.0,7,4.0,Pitcher,not_eligible
edeleed01,Ed,Edelen,191.0,72.0,0,1,0,1,1,0,0,2,0,0,0,0,3,0,3,0,6,0,10.0,1,3,1932-08-21,89.78082191780823,N,0.0,2,0.0,Pitcher,not_eligible
edelejo01,Joe,Edelen,165.0,72.0,0,1,0,1,4,2,0,27,0,0,0,0,136,56,34,5,11,26,199.0,8,34,1982-05-15,40.01643835616439,N,0.0,27,0.0,Pitcher,not_eligible
edelmjo01,John,Edelman,185.0,75.0,0,1,0,1,1,0,0,5,0,0,0,0,17,7,7,0,8,3,31.0,2,7,1955-09-21,66.68219178082192,N,0.0,5,0.0,Pitcher,not_eligible
edenfke01,Ken,Edenfield,165.0,73.0,0,1,0,1,2,0,0,9,0,0,0,0,51,25,11,3,7,10,82.0,3,12,1996-04-06,26.112328767123287,N,0.0,9,0.0,Pitcher,not_eligible
edensto01,Tom,Edens,185.0,75.0,0,1,0,1,9,19,12,182,14,0,0,6,937,315,134,20,123,182,1341.0,59,145,1995-05-10,27.02191780821918,N,0.0,182,14.0,Pitcher,not_eligible
edgebu01,Butch,Edge,203.0,75.0,0,1,0,1,1,3,4,9,9,1,0,0,155,60,30,6,24,19,240.0,0,32,1979-09-28,42.64657534246575,N,0.0,9,9.0,Pitcher,not_eligible
edgerbi01,Bill,Edgerton,185.0,74.0,1,0,1,0,3,1,2,17,1,0,0,0,62,31,11,2,10,11,103.0,5,14,1969-04-25,53.07945205479452,N,0.0,17,1.0,Pitcher,not_eligible
edginjo01,Josh,Edgin,245.0,73.0,0,1,1,0,5,4,4,177,0,0,0,2,387,113,50,13,52,116,544.0,29,54,2017-07-28,4.789041095890411,N,0.0,177,0.0,Pitcher,not_eligible
edlefst01,Steve,Edlefsen,195.0,74.0,0,1,0,1,2,0,1,27,0,0,0,0,80,37,20,3,16,15,129.0,8,20,2012-06-08,9.92876712328767,N,0.0,27,0.0,Pitcher,not_eligible
edmonbr01,Brian,Edmondson,165.0,74.0,0,1,0,1,4,9,12,121,0,0,0,1,510,182,94,21,81,98,762.0,27,103,1999-09-29,22.63013698630137,N,0.0,121,0.0,Pitcher,not_eligible
edmonge01,George,Edmondson,179.0,73.0,0,1,0,1,3,0,0,8,1,0,0,0,42,22,15,1,8,3,70.0,1,15,1924-06-06,97.9945205479452,N,0.0,8,1.0,Pitcher,not_eligible
edmonpa01,Paul,Edmondson,195.0,77.0,0,1,0,1,1,1,6,14,13,1,0,0,263,72,36,5,39,46,369.0,1,36,1969-09-25,52.66027397260274,N,0.0,14,13.0,Pitcher,not_eligible
edmonsa01,Sam,Edmonston,185.0,71.0,1,0,1,0,1,0,0,1,0,0,0,0,9,8,3,0,1,0,17.0,1,3,1907-06-24,114.95890410958904,N,0.0,1,0.0,Pitcher,not_eligible
edwarca01,Carl,Edwards,170.0,75.0,0,1,0,1,11,9,8,206,0,0,0,3,559,108,78,18,104,248,767.0,29,82,2021-06-15,0.9041095890410958,N,0.0,208,0.0,Pitcher,not_eligible
edwarfo01,Foster,Edwards,175.0,75.0,0,1,0,1,5,6,9,56,17,4,0,0,510,193,90,4,84,60,783.0,23,108,1930-05-21,92.03561643835616,N,0.0,60,17.0,Pitcher,not_eligible
edwarji01,James,Edwards,185.0,74.0,0,1,1,0,8,26,37,145,59,23,6,4,1753,666,284,18,278,211,2663.0,42,360,1928-07-19,93.87397260273973,N,0.0,145,59.0,Pitcher,not_eligible
edwarjo02,Jon,Edwards,240.0,77.0,0,1,0,1,6,2,0,49,0,0,0,0,125,36,17,8,31,46,191.0,13,19,2019-06-06,2.9315068493150687,N,0.0,49,0.0,Pitcher,not_eligible
edwarsh01,Sherman,Edwards,165.0,72.0,0,1,0,1,1,0,0,1,0,0,0,0,9,4,1,0,1,1,13.0,1,1,1934-09-21,87.69589041095891,N,0.0,1,0.0,Pitcher,not_eligible
edwarwa01,Wayne,Edwards,185.0,77.0,1,0,1,0,3,5,5,62,5,0,0,2,377,110,47,9,61,84,532.0,13,56,1991-05-25,30.983561643835618,N,0.0,62,5.0,Pitcher,not_eligible
eellsha01,Harry,Eells,195.0,73.0,0,1,0,1,1,4,5,14,8,6,1,0,259,77,25,1,48,35,369.0,5,39,1906-08-14,115.81917808219178,N,0.0,14,8.0,Pitcher,not_eligible
effrosc01,Scott,Effross,202.0,74.0,0,1,0,1,1,2,1,14,0,0,0,0,44,13,6,2,1,18,58.0,2,6,2021-10-01,0.6082191780821918,N,0.0,14,0.0,Pitcher,not_eligible
eflinza01,Zach,Eflin,220.0,78.0,0,1,0,1,6,33,40,107,102,5,3,0,1751,624,295,95,145,487,2492.0,3,324,2021-07-16,0.8191780821917808,N,0.0,108,102.0,Pitcher,not_eligible
egandi02,Dick,Egan,193.0,76.0,1,0,1,0,4,1,2,74,0,0,0,2,304,109,58,13,41,68,460.0,29,66,1967-09-04,54.72054794520548,N,0.0,74,0.0,Pitcher,not_eligible
eganri01,Jack,Egan,176.0,72.0,0,0,0,1,1,0,0,1,0,0,0,0,15,8,6,1,2,2,24.0,1,6,1894-04-30,128.1150684931507,N,0.0,1,0.0,Pitcher,not_eligible
eganwi01,Wish,Egan,185.0,75.0,0,1,0,1,3,8,26,42,34,27,0,0,839,309,119,4,72,52,1180.0,8,150,1906-07-23,115.87945205479453,N,0.0,42,31.0,Pitcher,not_eligible
egberja01,Jack,Egbert,220.0,75.0,1,0,0,1,2,0,0,3,0,0,0,0,10,8,8,1,2,0,20.0,2,8,2012-05-28,9.95890410958904,N,0.0,3,0.0,Pitcher,not_eligible
egeco01,Cody,Ege,190.0,73.0,1,0,1,0,3,1,0,18,0,0,0,0,35,16,5,2,5,11,55.0,4,5,2016-09-30,5.613698630136986,N,0.0,18,0.0,Pitcher,not_eligible
eglofbr01,Bruce,Egloff,215.0,74.0,0,1,0,1,1,0,0,6,0,0,0,0,17,8,3,0,4,8,28.0,2,3,1991-05-13,31.016438356164382,N,0.0,6,0.0,Pitcher,not_eligible
ehmkeho01,Howard,Ehmke,190.0,75.0,0,1,0,1,17,166,166,427,339,199,20,14,8462,2873,1174,103,1042,1030,12110.0,70,1425,1930-05-22,92.03287671232876,N,1938.0,429,338.0,Pitcher,eligible
ehretre01,Red,Ehret,175.0,72.0,0,1,0,1,11,139,167,362,309,260,14,4,8263,3172,1229,63,841,848,12232.0,48,1881,1898-06-25,123.95890410958904,N,0.0,397,0.0,Pitcher,eligible
ehrharu01,Rube,Ehrhardt,190.0,74.0,0,1,0,1,6,22,34,193,40,22,3,10,1762,633,271,26,200,128,2547.0,81,324,1929-10-05,92.66027397260274,N,0.0,193,41.0,Pitcher,not_eligible
eicheju01,Juan,Eichelberger,195.0,74.0,0,1,0,1,7,26,36,125,79,14,1,0,1810,575,275,50,283,281,2605.0,16,312,1988-06-20,33.912328767123284,N,0.0,125,79.0,Pitcher,not_eligible
eichhma01,Mark,Eichhorn,200.0,76.0,0,1,0,1,13,48,43,563,7,0,0,32,2657,825,295,49,270,640,3702.0,226,328,1996-09-14,25.671232876712327,N,0.0,563,7.0,Pitcher,eligible
eickhje01,Jerad,Eickhoff,246.0,76.0,0,1,0,1,6,21,32,85,80,0,0,1,1379,467,222,79,136,409,1965.0,2,243,2021-07-27,0.7890410958904109,N,0.0,86,80.0,Pitcher,not_eligible
eilanda01,Dave,Eiland,210.0,75.0,0,1,0,1,10,12,27,92,70,0,0,0,1119,465,238,46,118,153,1687.0,6,274,2000-09-10,21.67945205479452,N,0.0,92,70.0,Pitcher,eligible
eilerda01,Dave,Eilers,188.0,71.0,0,1,0,1,6,8,6,81,0,0,0,3,370,146,61,14,29,52,541.0,37,68,1967-09-26,54.66027397260274,N,0.0,81,0.0,Pitcher,not_eligible
einerda01,Darrell,Einertson,190.0,74.0,0,1,0,1,1,0,0,11,0,0,0,0,38,16,5,1,4,3,58.0,4,9,2000-07-27,21.8027397260274,N,0.0,11,0.0,Pitcher,not_eligible
eischjo01,Joey,Eischen,190.0,73.0,1,0,1,0,12,11,9,324,0,0,0,3,889,297,121,25,139,244,1317.0,83,148,2006-05-29,15.96164383561644,N,0.0,327,0.0,Pitcher,eligible
eisenha01,Harry,Eisenstat,185.0,71.0,1,0,1,0,10,25,27,165,32,11,1,14,1436,550,204,30,114,157,2064.0,88,242,1942-09-25,79.67945205479452,N,0.0,165,33.0,Pitcher,eligible
eisenja01,Jake,Eisenhart,195.0,75.0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2.0,1,0,1944-06-10,77.96986301369863,N,0.0,1,0.0,Pitcher,not_eligible
eiteled01,Ed,Eiteljorge,190.0,74.0,0,1,0,1,2,1,6,9,8,6,0,0,190,84,47,3,42,24,323.0,1,74,1891-08-27,130.7917808219178,N,0.0,9,0.0,Pitcher,not_eligible
ekstrmi01,Mike,Ekstrom,190.0,72.0,0,1,0,1,5,0,3,51,0,0,0,0,183,69,38,6,26,45,274.0,22,39,2012-08-12,9.75068493150685,N,0.0,51,0.0,Pitcher,not_eligible
elartsc01,Scott,Elarton,240.0,79.0,0,1,0,1,14,56,61,232,170,4,1,3,3196,1107,626,192,418,698,4681.0,19,675,2008-06-28,13.876712328767123,N,0.0,233,170.0,Pitcher,eligible
elbersc01,Scott,Elbert,225.0,74.0,1,0,1,0,6,4,3,127,0,0,0,2,290,87,38,10,42,94,410.0,27,38,2014-09-27,7.624657534246575,N,0.0,127,0.0,Pitcher,not_eligible
elderda01,Dave,Elder,180.0,72.0,0,1,0,1,2,1,3,19,0,0,0,0,76,23,13,3,18,26,116.0,4,15,2003-05-11,19.013698630136982,N,0.0,19,0.0,Pitcher,not_eligible
elderhe01,Heinie,Elder,200.0,74.0,1,0,1,0,1,0,0,1,0,0,0,0,10,4,3,0,5,0,19.0,0,3,1913-07-07,108.91780821917808,N,0.0,1,0.0,Pitcher,not_eligible
eldreca01,Cal,Eldred,215.0,76.0,0,1,0,1,14,86,74,341,192,19,4,9,4104,1340,672,173,576,939,5930.0,45,716,2005-10-01,16.61917808219178,N,0.0,346,191.0,Pitcher,eligible
eliasro01,Roenis,Elias,205.0,73.0,1,0,1,0,8,22,24,126,54,1,1,14,1164,364,171,44,148,325,1652.0,44,194,2019-09-05,2.682191780821918,N,0.0,126,54.0,Pitcher,not_eligible
elledse01,Seth,Elledge,240.0,75.0,0,1,0,1,2,1,0,23,0,0,0,0,70,24,12,3,15,25,104.0,7,12,2021-06-27,0.8712328767123287,N,0.0,23,0.0,Pitcher,not_eligible
ellerho01,Hod,Eller,185.0,71.0,0,1,0,1,5,60,40,160,88,52,9,5,2589,806,251,19,213,381,3523.0,58,313,1921-09-15,100.72054794520548,N,0.0,163,90.0,Pitcher,not_eligible
ellinbr01,Bruce,Ellingsen,180.0,72.0,1,0,1,0,1,1,1,16,2,0,0,0,126,45,15,5,17,16,185.0,4,21,1974-09-28,47.64931506849315,N,0.0,16,2.0,Pitcher,not_eligible
ellinbr02,Brian,Ellington,215.0,75.0,0,1,0,1,3,7,4,97,0,0,0,0,308,92,53,10,64,98,466.0,28,59,2017-10-01,4.610958904109589,N,0.0,97,0.0,Pitcher,not_eligible
elliocl01,Claude,Elliott,190.0,72.0,0,1,0,1,4,3,3,22,9,7,1,6,332,115,41,6,38,47,474.0,13,59,1905-10-07,116.67123287671232,N,0.0,22,9.0,Pitcher,not_eligible
elliodo01,Donnie,Elliott,190.0,76.0,0,1,0,1,2,0,1,31,1,0,0,0,105,33,12,3,22,27,157.0,11,12,1995-09-19,26.660273972602734,N,0.0,31,1.0,Pitcher,not_eligible
elliogl01,Glenn,Elliott,170.0,70.0,0,0,1,0,3,4,5,34,7,1,0,1,271,93,41,11,39,25,386.0,8,46,1949-09-29,72.66301369863014,N,0.0,34,7.0,Pitcher,not_eligible
ellioha01,Hal,Elliott,170.0,73.0,0,1,0,1,4,11,24,120,30,4,0,4,967,453,249,22,174,90,1550.0,42,295,1932-08-09,89.81369863013698,N,0.0,120,30.0,Pitcher,not_eligible
ellioju01,Jumbo,Elliott,235.0,75.0,0,1,1,0,12,63,74,252,144,51,8,12,3620,1338,569,70,414,453,5276.0,63,687,1934-06-09,87.98082191780821,N,1958.0,253,144.0,Pitcher,eligible
ellisch01,Chris,Ellis,205.0,77.0,1,0,0,1,4,1,0,8,6,0,0,0,91,22,7,3,15,23,126.0,2,7,2021-09-25,0.6246575342465753,N,0.0,9,6.0,Pitcher,not_eligible
ellisdo01,Dock,Ellis,205.0,75.0,0,0,0,1,22,138,119,345,317,71,14,1,6383,2067,817,140,674,1136,8978.0,10,958,1979-09-29,42.64383561643836,N,1985.0,388,316.0,Pitcher,eligible
ellisge01,George,Ellison,185.0,75.0,0,1,0,1,1,0,0,1,0,0,0,0,3,0,0,0,2,1,7.0,1,0,1920-08-21,101.7890410958904,N,0.0,1,0.0,Pitcher,not_eligible
ellisji01,Jim,Ellis,185.0,74.0,0,1,1,0,2,1,1,10,2,0,0,0,66,27,7,1,12,8,100.0,5,8,1969-07-12,52.865753424657534,N,0.0,10,2.0,Pitcher,not_eligible
ellisro02,Robert,Ellis,220.0,77.0,0,1,0,1,4,7,7,29,21,0,0,0,354,138,79,20,48,54,534.0,4,81,2003-08-16,18.747945205479454,N,0.0,29,21.0,Pitcher,not_eligible
ellissa01,Sammy,Ellis,175.0,73.0,1,0,0,1,7,63,58,229,140,35,3,18,3012,967,463,118,378,677,4296.0,51,503,1969-06-08,52.95890410958904,N,0.0,231,140.0,Pitcher,not_eligible
ellswdi01,Dick,Ellsworth,180.0,75.0,1,0,1,0,17,115,137,407,310,87,9,5,6467,2274,890,194,595,1140,9156.0,36,1033,1971-06-23,50.917808219178085,N,0.0,407,310.0,Pitcher,eligible
ellswst01,Steve,Ellsworth,220.0,80.0,0,1,0,1,1,1,6,8,7,0,0,0,108,47,27,7,16,16,168.0,0,29,1988-07-08,33.863013698630134,N,0.0,8,7.0,Pitcher,not_eligible
elstodo01,Don,Elston,165.0,72.0,0,1,0,1,11,49,54,450,15,2,0,63,2267,702,310,80,327,519,3232.0,241,354,1964-10-02,57.64383561643836,N,0.0,450,15.0,Pitcher,eligible
elvirna01,Narciso,Elvira,160.0,70.0,1,0,1,0,1,0,0,4,0,0,0,0,15,6,3,0,5,6,25.0,2,3,1990-09-28,31.638356164383563,N,0.0,4,0.0,Pitcher,not_eligible
elyha01,Harry,Ely,187.96159353584943,72.3575939696445,0,0,0,0,1,0,1,1,1,1,0,0,21,14,6,0,7,0,44.0,0,9,1892-09-24,129.7123287671233,N,0.0,1,0.0,Pitcher,not_eligible
elyjo01,John,Ely,210.0,74.0,0,1,0,1,3,4,13,25,19,0,0,0,346,123,73,14,51,92,505.0,2,75,2012-09-16,9.654794520547943,N,0.0,25,19.0,Pitcher,not_eligible
emanuke01,Kent,Emanuel,225.0,76.0,1,0,1,0,1,1,0,10,0,0,0,0,53,12,5,4,4,13,68.0,5,5,2021-05-25,0.9616438356164384,N,0.0,10,0.0,Pitcher,not_eligible
embreal01,Alan,Embree,185.0,74.0,1,0,1,0,24,39,45,882,4,0,0,25,2322,744,395,95,293,691,3318.0,217,429,2009-07-10,12.843835616438357,N,0.0,882,4.0,Pitcher,eligible
embrere01,Red,Embree,165.0,72.0,0,1,0,1,8,31,48,141,90,29,1,1,2121,653,292,50,330,286,3051.0,25,334,1949-10-02,72.65479452054795,N,0.0,147,90.0,Pitcher,not_eligible
embresl01,Slim,Embry,184.0,74.0,0,1,0,1,1,0,0,1,0,0,0,0,8,7,3,0,2,1,18.0,0,6,1923-10-01,98.67671232876712,N,0.0,1,0.0,Pitcher,not_eligible
emigch01,Charlie,Emig,187.96159353584943,74.0,0,1,1,0,1,0,1,1,1,1,0,0,24,12,7,1,7,1,45.0,0,17,1896-09-04,125.76438356164384,N,0.0,1,0.0,Pitcher,not_eligible
emmersl01,Slim,Emmerich,170.0,73.0,0,1,0,1,2,4,4,33,7,1,0,0,312,117,56,9,33,28,458.0,13,57,1946-04-26,76.0931506849315,N,0.0,33,7.0,Pitcher,not_eligible
emslibo01,Bob,Emslie,180.0,71.0,0,1,0,1,5,44,44,91,90,85,5,0,2377,775,281,9,165,362,3432.0,1,507,1885-07-16,136.9095890410959,N,0.0,95,0.0,Pitcher,not_eligible
encarlu01,Luis,Encarnacion,178.0,70.0,0,1,0,1,1,0,0,4,0,0,0,0,31,14,9,1,4,8,49.0,2,10,1990-08-11,31.76986301369863,N,0.0,4,0.0,Pitcher,not_eligible
endertr01,Trevor,Enders,205.0,73.0,0,1,1,0,1,0,1,9,0,0,0,0,28,14,11,2,5,5,46.0,4,13,2000-09-29,21.627397260273973,N,0.0,9,0.0,Pitcher,not_eligible
engeljo01,Joe,Engel,183.0,73.0,0,1,1,0,7,17,23,102,53,10,2,4,1222,344,151,6,242,151,1722.0,24,199,1920-08-06,101.83013698630135,N,0.0,103,53.0,Pitcher,not_eligible
engelst01,Steve,Engel,216.0,75.0,0,1,1,0,1,1,5,11,8,1,0,1,155,61,32,10,26,29,237.0,1,36,1985-10-03,36.62739726027397,N,0.0,11,8.0,Pitcher,not_eligible
engleri01,Rick,Engle,181.0,71.0,0,1,1,0,1,0,0,1,0,0,0,0,6,6,4,0,1,2,13.0,0,4,1981-09-02,40.71506849315068,N,0.0,1,0.0,Pitcher,not_eligible
englije01,Jesse,English,220.0,75.0,1,0,1,0,1,0,0,7,0,0,0,0,21,10,3,0,2,4,33.0,0,3,2010-04-20,12.065753424657537,N,0.0,7,0.0,Pitcher,not_eligible
ennisjo01,John,Ennis,220.0,77.0,0,1,0,1,3,0,0,16,2,0,0,2,83,37,24,4,11,22,131.0,6,25,2007-09-12,14.67123287671233,N,0.0,16,2.0,Pitcher,not_eligible
ennsdi01,Dietrich,Enns,210.0,73.0,1,0,1,0,2,2,0,11,1,0,0,2,79,24,10,3,7,27,109.0,3,12,2021-09-24,0.6273972602739726,N,0.0,11,1.0,Pitcher,not_eligible
enrigba01,Barry,Enright,220.0,75.0,0,1,0,1,4,7,13,31,26,0,0,0,446,166,92,34,52,76,648.0,3,92,2013-05-15,8.994520547945205,N,0.0,33,26.0,Pitcher,not_eligible
enrigja01,Jack,Enright,177.0,71.0,0,1,0,1,1,0,1,1,1,0,0,0,15,5,3,0,3,1,20.0,0,5,1917-09-26,104.69315068493152,N,0.0,1,1.0,Pitcher,not_eligible
enyarte01,Terry,Enyart,190.0,74.0,0,1,1,0,1,0,0,2,0,0,0,0,5,4,3,0,4,2,13.0,0,6,1974-07-05,47.88219178082192,N,0.0,2,0.0,Pitcher,not_eligible
enzmajo01,Johnny,Enzmann,165.0,70.0,0,1,0,1,4,11,12,67,20,11,0,2,809,297,85,4,61,91,1124.0,34,127,1920-10-02,101.67397260273972,N,0.0,68,21.0,Pitcher,not_eligible
eovalna01,Nathan,Eovaldi,217.0,74.0,0,1,0,1,14,61,65,220,201,0,0,0,3445,1192,534,119,336,957,4895.0,5,564,2021-09-29,0.6136986301369863,N,0.0,221,201.0,Pitcher,not_eligible
epperal01,Al,Epperly,194.0,74.0,1,0,0,1,2,2,0,14,4,1,0,0,108,42,16,2,20,13,166.0,5,19,1950-07-07,71.89315068493151,N,0.0,14,4.0,Pitcher,not_eligible
eppleco01,Cody,Eppley,205.0,77.0,0,1,0,1,3,2,3,71,0,0,0,0,170,61,29,6,22,39,245.0,16,31,2013-04-03,9.10958904109589,N,0.0,71,0.0,Pitcher,not_eligible
erardgr01,Greg,Erardi,190.0,73.0,0,1,0,1,1,0,1,5,0,0,0,0,27,12,6,3,6,5,46.0,2,8,1977-09-24,44.65753424657535,N,0.0,5,0.0,Pitcher,not_eligible
erauted01,Eddie,Erautt,185.0,71.0,0,1,0,1,8,15,23,164,22,4,0,2,1139,434,205,34,179,157,1703.0,62,240,1953-09-22,68.67945205479452,N,0.0,164,22.0,Pitcher,not_eligible
erdosto01,Todd,Erdos,205.0,73.0,0,1,0,1,7,2,0,63,0,0,0,2,281,105,58,12,45,58,437.0,21,62,2001-10-05,20.610958904109587,N,0.0,63,0.0,Pitcher,not_eligible
erickdo01,Don,Erickson,175.0,72.0,0,1,0,1,1,0,1,9,0,0,0,1,35,11,6,3,9,9,55.0,6,7,1958-09-19,63.68493150684932,N,0.0,9,0.0,Pitcher,not_eligible
ericker01,Eric,Erickson,190.0,74.0,0,1,0,1,9,34,57,145,93,42,6,4,2466,805,352,37,379,367,3542.0,33,458,1922-09-29,99.68219178082192,N,0.0,145,93.0,Pitcher,not_eligible
erickha02,Hal,Erickson,230.0,77.0,0,1,0,1,1,0,1,18,0,0,0,1,97,43,17,4,10,19,148.0,8,23,1953-07-10,68.88219178082191,N,0.0,18,0.0,Pitcher,not_eligible
erickjo01,John,Ericks,220.0,79.0,0,1,0,1,3,8,14,57,22,1,0,14,486,171,86,19,73,132,724.0,23,97,1997-04-28,25.052054794520547,N,0.0,57,22.0,Pitcher,not_eligible
erickpa01,Paul,Erickson,200.0,74.0,0,1,0,1,13,37,48,207,86,27,5,6,2443,774,349,41,425,432,3606.0,57,393,1948-07-10,73.88493150684931,N,0.0,207,86.0,Pitcher,eligible
erickra01,Ralph,Erickson,175.0,73.0,1,0,1,0,2,1,0,8,0,0,0,0,45,23,14,1,12,2,77.0,3,15,1930-05-31,92.0082191780822,N,0.0,8,0.0,Pitcher,not_eligible
erickro01,Roger,Erickson,180.0,75.0,0,1,0,1,8,35,53,135,117,24,0,1,2398,868,367,68,251,365,3451.0,5,419,1983-09-26,38.64931506849315,N,0.0,136,117.0,Pitcher,not_eligible
ericksc01,Scott,Erickson,220.0,76.0,0,1,0,1,19,142,136,389,364,51,17,0,7082,2586,1203,228,865,1252,10284.0,10,1306,2006-06-08,15.934246575342463,N,0.0,390,364.0,Pitcher,eligible
erlinro01,Robbie,Erlin,200.0,71.0,0,1,1,0,9,13,20,115,43,0,0,0,1019,369,183,42,69,274,1426.0,22,193,2020-09-10,1.6657534246575345,N,0.0,116,43.0,Pitcher,not_eligible
erricdi01,Dick,Errickson,175.0,73.0,1,0,0,1,7,36,47,168,77,31,6,12,2209,804,315,36,290,176,3198.0,52,353,1942-09-13,79.71232876712328,N,0.0,168,77.0,Pitcher,not_eligible
erskica01,Carl,Erskine,165.0,70.0,0,1,0,1,12,122,78,335,216,71,14,13,5156,1637,763,199,646,981,7270.0,61,830,1959-06-14,62.95068493150685,N,1966.0,360,216.0,Pitcher,eligible
escaled01,Edgmer,Escalona,235.0,76.0,0,1,0,1,4,1,5,78,0,0,0,0,300,96,50,16,32,71,427.0,20,54,2013-08-18,8.734246575342466,N,0.0,78,0.0,Pitcher,not_eligible
escalse01,Sergio,Escalona,215.0,72.0,1,0,1,0,2,3,1,63,0,0,0,0,124,36,16,3,16,35,175.0,9,17,2011-09-07,10.68219178082192,N,0.0,63,0.0,Pitcher,not_eligible
escarch01,Chico,Escarrega,185.0,71.0,0,1,0,1,1,1,3,38,2,0,0,1,221,73,30,3,16,33,300.0,15,33,1982-09-27,39.64657534246575,N,0.0,38,2.0,Pitcher,not_eligible
eschja01,Jake,Esch,205.0,75.0,0,1,0,1,2,0,1,4,3,0,0,0,39,17,8,4,8,10,61.0,0,8,2017-04-12,5.082191780821918,N,0.0,4,3.0,Pitcher,not_eligible
escobed02,Edwin,Escobar,225.0,74.0,1,0,1,0,2,1,2,27,2,0,0,0,77,34,20,4,12,19,124.0,5,22,2016-09-26,5.624657534246575,N,0.0,27,2.0,Pitcher,not_eligible
escobke01,Kelvim,Escobar,205.0,73.0,0,1,0,1,12,101,91,411,202,10,4,59,4521,1461,695,137,611,1310,6483.0,132,755,2009-06-06,12.936986301369863,N,0.0,411,202.0,Pitcher,eligible
escoblu01,Luis,Escobar,205.0,73.0,0,1,0,1,1,0,0,4,0,0,0,0,17,10,5,1,4,2,29.0,2,5,2019-07-24,2.8,N,0.0,4,0.0,Pitcher,not_eligible
eshelto01,Thomas,Eshelman,225.0,74.0,0,1,0,1,3,4,6,31,14,0,0,0,295,115,63,25,30,49,433.0,6,70,2021-10-01,0.6082191780821918,N,0.0,31,14.0,Pitcher,not_eligible
eshelva01,Vaughn,Eshelman,205.0,75.0,1,0,1,0,3,15,9,83,30,0,0,0,636,256,143,19,111,118,982.0,11,158,1997-07-11,24.84931506849315,N,0.0,83,30.0,Pitcher,not_eligible
esperdu01,Duke,Esper,185.0,71.0,0,0,1,0,18,101,100,236,198,152,4,5,5183,2048,842,46,669,453,7824.0,35,1196,1898-07-12,123.91232876712328,N,0.0,240,0.0,Pitcher,eligible
espinge01,Geno,Espineli,195.0,76.0,1,0,1,0,1,2,0,15,0,0,0,0,48,17,9,5,8,8,69.0,5,10,2008-09-24,13.635616438356164,N,0.0,15,0.0,Pitcher,not_eligible
espinni01,Nino,Espinosa,192.0,73.0,0,1,0,1,10,44,55,140,126,24,5,0,2461,865,380,85,252,338,3476.0,3,414,1981-09-23,40.65753424657535,N,0.0,144,126.0,Pitcher,eligible
espinpa01,Paolo,Espino,215.0,70.0,0,1,0,1,5,5,5,49,22,0,0,1,419,139,71,27,37,119,591.0,19,73,2021-09-29,0.6136986301369863,N,0.0,49,22.0,Pitcher,not_eligible
espinra01,Raynel,Espinal,215.0,75.0,0,1,0,1,1,0,0,1,0,0,0,0,6,2,2,0,1,0,8.0,1,2,2021-08-30,0.6958904109589041,N,0.0,1,0.0,Pitcher,not_eligible
esposmi01,Mike,Esposito,190.0,72.0,0,1,0,1,1,0,2,3,3,0,0,0,44,21,11,3,9,5,73.0,0,11,2005-10-01,16.61917808219178,N,0.0,3,3.0,Pitcher,not_eligible
esserma01,Mark,Esser,190.0,73.0,0,1,1,0,1,0,0,2,0,0,0,0,5,2,3,0,4,1,11.0,1,3,1979-04-29,43.06301369863014,N,0.0,2,0.0,Pitcher,not_eligible
essicbi01,Bill,Essick,175.0,70.0,0,0,0,1,2,2,4,9,6,5,0,0,183,62,20,1,24,23,254.0,3,33,1907-05-28,115.03287671232876,N,0.0,9,6.0,Pitcher,not_eligible
esteldi01,Dick,Estelle,170.0,74.0,0,0,1,0,2,1,2,12,7,0,0,0,159,51,19,3,31,29,241.0,1,21,1965-10-03,56.64109589041096,N,0.0,12,7.0,Pitcher,not_eligible
estessh01,Shawn,Estes,185.0,74.0,0,1,1,0,15,101,93,283,281,14,8,0,5035,1708,879,158,858,1210,7403.0,0,950,2008-09-24,13.635616438356164,N,0.0,311,281.0,Pitcher,eligible
estevca01,Carlos,Estevez,277.0,78.0,0,1,0,1,5,14,17,259,0,0,0,23,735,263,132,35,95,258,1089.0,76,140,2021-10-03,0.6027397260273972,N,0.0,259,0.0,Pitcher,not_eligible
estocge01,George,Estock,185.0,72.0,0,1,0,1,1,0,1,37,1,0,0,3,181,56,29,2,37,11,263.0,16,33,1951-09-26,70.67123287671232,N,0.0,37,1.0,Pitcher,not_eligible
estrach01,Chuck,Estrada,185.0,73.0,0,1,0,1,7,50,44,146,105,24,2,2,2293,652,346,78,416,535,3331.0,12,377,1967-06-11,54.95342465753425,N,0.0,151,105.0,Pitcher,not_eligible
estraho01,Horacio,Estrada,185.0,73.0,1,0,1,0,3,4,1,15,4,0,0,0,108,48,30,10,25,22,181.0,6,31,2001-07-21,20.81917808219178,N,0.0,15,4.0,Pitcher,not_eligible
